LOCID,LOC_with_putative_gene_name
LOC121419872,LOC121419872:Unc44-262
LOC121420592,LOC121420592
LOC121420690,LOC121420690:LgsnL13
LOC121420603,LOC121420603:Susd2
LOC121420608,LOC121420608:Hypp-931
LOC121420610,LOC121420610:Hypp-458
LOC121420615,LOC121420615:Hypp-2104
LOC121420622,LOC121420622:Avl19L
LOC121420627,LOC121420627:Fibcd1-1
LOC121420628,LOC121420628:Hypp-854
LOC121420637,LOC121420637:Lrp1L-1
LOC121419977,LOC121419977:Hsp703A
LOC121420650,LOC121420650:Harbi1-3
LOC121420653,LOC121420653:Redt-Aldo/Keta
LOC121420654,LOC121420654
LOC121419985,LOC121419985:Igf-2
LOC121420669,LOC121420669:Z306
LOC121420678,LOC121420678:Hypp-1138
LOC121420722,LOC121420722
LOC121419524,LOC121419524:Gal3st1L-5
LOC121419535,LOC121419535:PolppL-21
LOC121420129,LOC121420129:TpaseL-21
LOC121420136,LOC121420136
LOC121419561,LOC121419561:Nlr84
LOC121419564,LOC121419564:24578
LOC121420246,LOC121420246:none
LOC121419578,LOC121419578:Hypp-2517
LOC121420252,LOC121420252:Igf-5
LOC121419893,LOC121419893:Igf-9
LOC121419609,LOC121419609:Igf-22
LOC121420276,LOC121420276:Hypp-1045
LOC121420814,LOC121420814:none
LOC121420362,LOC121420362:Hypp-1340
LOC121419675,LOC121419675:Endrvt22
LOC121420838,LOC121420838:Hypp-2374
LOC121420265,LOC121420265:Hypp-2256
LOC121420451,LOC121420451:Fn3/Egff-1
LOC121419697,LOC121419697
LOC121419704,LOC121419704:Hypp-91
LOC121419715,LOC121419715
LOC121420482,LOC121420482:Orxn/HpcLr1
LOC121419491,LOC121419491:Barx
LOC121420831,LOC121420831:Abcc5j
LOC121419496,LOC121419496:zinc
LOC121419767,LOC121419767:none
LOC121421198,LOC121421198:Hypp-166
LOC121421210,LOC121421210:Lrr/Gpcr-6
LOC121421784,LOC121421784:Hypp-1113
LOC121421238,LOC121421238:Hypp-1946
LOC121421250,LOC121421250:none
LOC121421255,LOC121421255
LOC121421776,LOC121421776:NA
LOC121421277,LOC121421277:Ccp/Zp-1
LOC121421461,LOC121421461:Phf10-1
LOC121421680,LOC121421680:Clect/Egf-9
LOC121421441,LOC121421441
LOC121421814,LOC121421814:MucD
LOC121421409,LOC121421409:Hypp-2701
LOC121421826,LOC121421826
LOC121421575,LOC121421575:TropT
LOC121422052,LOC121422052:Hypp-1917
LOC121421842,LOC121421842:Clect-17
LOC121421843,LOC121421843
LOC121422126,LOC121422126:Clect-17
LOC121421418,LOC121421418:Hypp-1732
LOC121421073,LOC121421073:none
LOC121421849,LOC121421849:Hypp-3059
LOC121421112,LOC121421112:TyrL-1
LOC121421171,LOC121421171:Hypp-1040
LOC121421884,LOC121421884:Zfyve21L
LOC121420981,LOC121420981:Sarmr12
LOC121421604,LOC121421604
LOC121421419,LOC121421419:ColpL
LOC121421682,LOC121421682:Dysf-1
LOC121421921,LOC121421921:none
LOC121421937,LOC121421937:Hypp-806
LOC121421739,LOC121421739:Slc16a3L-1
LOC121421966,LOC121421966:Sgarp1
LOC121422087,LOC121422087:none
LOC121421690,LOC121421690:Endrvt88
LOC121421993,LOC121421993:Lnb/Tm7-2
LOC121421997,LOC121421997:Fbg/Egf/Clect
LOC121422109,LOC121422109
LOC121422121,LOC121422121:Hypp-275
LOC121422123,LOC121422123
LOC121422013,LOC121422013:Lnb/Tm7-2
LOC121420986,LOC121420986:Slc46a3L-2
LOC121421597,LOC121421597
LOC121422028,LOC121422028:Muc4dL3
LOC121422237,LOC121422237:none
LOC121423352,LOC121423352
LOC121422463,LOC121422463
LOC121422584,LOC121422584
LOC121422274,LOC121422274:Tmprss2L
LOC121422966,LOC121422966:SacSl-3
LOC121422638,LOC121422638:Syt17
LOC121422640,LOC121422640:Prg4-2
LOC121422191,LOC121422191:Drd2L-23
LOC121423050,LOC121423050:Tmprss2L-2
LOC121422952,LOC121422952:NA
LOC121422649,LOC121422649:Cub/Gpcr
LOC121422758,LOC121422758:Slc25a3
LOC121422716,LOC121422716:NA
LOC121422826,LOC121422826:none
LOC121423290,LOC121423290:none
LOC121423220,LOC121423220
LOC121422885,LOC121422885:none
LOC121422306,LOC121422306:Hypp-2925
LOC121423285,LOC121423285:none
LOC121423025,LOC121423025:Sstr2L
LOC121422902,LOC121422902:Ppap2cL
LOC121423726,LOC121423726
LOC121424135,LOC121424135:Srcr63
LOC121424048,LOC121424048:Srcr195
LOC121424562,LOC121424562:Srcr141
LOC121424157,LOC121424157:PolypL-9
LOC121424160,LOC121424160:Srcr120
LOC121423561,LOC121423561:MstnB
LOC121424531,LOC121424531:Lrr/Gpcr-3
LOC121424393,LOC121424393:none
LOC121424361,LOC121424361:Lphn2L
LOC121423874,LOC121423874:Myd88L1
LOC121424574,LOC121424574
LOC121424214,LOC121424214:none
LOC121424359,LOC121424359
LOC121424467,LOC121424467:Hypp-1811
LOC121424221,LOC121424221:Hypp-1045
LOC121424225,LOC121424225
LOC121423621,LOC121423621:Hypp-2481
LOC121424433,LOC121424433:Pla2g1b-4
LOC121424550,LOC121424550:none
LOC121424524,LOC121424524:none
LOC121424251,LOC121424251:Hypp-2317
LOC121424496,LOC121424496:Gabbr1
LOC121423924,LOC121423924:PrkrirL1
LOC121424064,LOC121424064:Pnlip-12
LOC121423496,LOC121423496:Tmem53
LOC121423498,LOC121423498:Fn3/Egf-7
LOC121424558,LOC121424558
LOC121423506,LOC121423506:Hypp-2861
LOC121423509,LOC121423509:PppL-192
LOC121424339,LOC121424339:Slc16a3L-1
LOC121423531,LOC121423531:PppL-192
LOC121424547,LOC121424547:none
LOC121423539,LOC121423539:Nudt9
LOC121423544,LOC121423544:DmrtA2
LOC121423551,LOC121423551:Lrp4L
LOC121425630,LOC121425630:Tlr068
LOC121425260,LOC121425260
LOC121425269,LOC121425269:Zmym1L-2
LOC121425464,LOC121425464:GagpL-3
LOC121425656,LOC121425656:Slc16a14L-7
LOC121425064,LOC121425064:NA
LOC121425639,LOC121425639:Ugt8-2
LOC121425722,LOC121425722:Hypp-393
LOC121425603,LOC121425603:YP30/FascL
LOC121424995,LOC121424995:Hypp-289
LOC121424640,LOC121424640
LOC121425348,LOC121425348:NA
LOC121425350,LOC121425350:St8sia1-1
LOC121425324,LOC121425324:Adra1b-1
LOC121425649,LOC121425649:Chrna9L-2
LOC121425420,LOC121425420:Gpr105L
LOC121425701,LOC121425701:Hypp-726
LOC121424992,LOC121424992:Zmym1L-2
LOC121425345,LOC121425345:none
LOC121425349,LOC121425349:Clect-71
LOC121425643,LOC121425643:Pnlip-7
LOC121425619,LOC121425619:none
LOC121425014,LOC121425014
LOC121424654,LOC121424654:Nfe2
LOC121425927,LOC121425927:Ccp/Sea
LOC121426557,LOC121426557:Hypp-707
LOC121426855,LOC121426855:Ugt2b1-2
LOC121426135,LOC121426135:none
LOC121425879,LOC121425879:Rej8L
LOC121426965,LOC121426965:Gpr151L
LOC121426898,LOC121426898:Cycs
LOC121426618,LOC121426618
LOC121426054,LOC121426054:NA
LOC121426282,LOC121426282:Dhyg-2
LOC121425928,LOC121425928:none
LOC121425873,LOC121425873:Fmo2-3
LOC121426769,LOC121426769:Cyp2L21
LOC121425886,LOC121425886:Cbr1-4
LOC121426776,LOC121426776:Crhr1
LOC121426903,LOC121426903:none
LOC121426798,LOC121426798:Mtnr1aL-2
LOC121425916,LOC121425916:NlgnL2
LOC121425868,LOC121425868:Oprk1L
LOC121426498,LOC121426498:none
LOC121425977,LOC121425977:Slc5a5-1
LOC121426928,LOC121426928:none
LOC121426950,LOC121426950:Trim56L
LOC121426724,LOC121426724:Tlr112
LOC121426534,LOC121426534:none
LOC121426848,LOC121426848:Galr2L-13
LOC121425914,LOC121425914
LOC121426020,LOC121426020:NA
LOC121425893,LOC121425893:Oprk1L-7
LOC121427841,LOC121427841:C2gnt3-1
LOC121428091,LOC121428091:Hypp-3103
LOC121427580,LOC121427580:none
LOC121427875,LOC121427875:Hypp-1026
LOC121427161,LOC121427161
LOC121427718,LOC121427718:C1qL
LOC121427889,LOC121427889:Ccp/Sea
LOC121427569,LOC121427569:C1qL
LOC121427200,LOC121427200:Ghdc-1
LOC121427697,LOC121427697:NA
LOC121427956,LOC121427956:Z411
LOC121427959,LOC121427959:FcgbpL-1
LOC121427439,LOC121427439:Nop2
LOC121427766,LOC121427766
LOC121427961,LOC121427961
LOC121427748,LOC121427748
LOC121427888,LOC121427888
LOC121427763,LOC121427763
LOC121427898,LOC121427898
LOC121427267,LOC121427267
LOC121427709,LOC121427709:Oprm1L
LOC121427192,LOC121427192:none
LOC121427295,LOC121427295:Hypp-1040
LOC121427595,LOC121427595
LOC121428185,LOC121428185:Btub1
LOC121427300,LOC121427300:Hypp-54
LOC121428081,LOC121428081:Galr2L-9
LOC121427545,LOC121427545:none
LOC121428949,LOC121428949:Hypp-1173
LOC121428981,LOC121428981:Pema/Srcr
LOC121428364,LOC121428364:Dmbt1L-2
LOC121429289,LOC121429289:Hypp1337
LOC121428992,LOC121428992:PppL-173
LOC121428853,LOC121428853:Hebp2L4
LOC121429005,LOC121429005:none
LOC121429006,LOC121429006:Nlr66
LOC121428394,LOC121428394:Fmo5-1
LOC121429023,LOC121429023:none
LOC121428517,LOC121428517:Tlr036
LOC121429316,LOC121429316:none
LOC121429049,LOC121429049:Hypp-307
LOC121429055,LOC121429055:none
LOC121429248,LOC121429248:Slc16a9
LOC121429037,LOC121429037:Unc44-293
LOC121429278,LOC121429278:Unc44-293
LOC121429068,LOC121429068:Clect-38
LOC121428317,LOC121428317:Fkbp15-2
LOC121428326,LOC121428326
LOC121429077,LOC121429077:AchE-8
LOC121428421,LOC121428421:none
LOC121428706,LOC121428706:Mfsd6l-1
LOC121428425,LOC121428425
LOC121428448,LOC121428448:NA
LOC121428741,LOC121428741:Hypp-2939
LOC121428336,LOC121428336:Gbf1L
LOC121428436,LOC121428436
LOC121430163,LOC121430163:none
LOC121430174,LOC121430174:Unc44L-36
LOC121430187,LOC121430187:Gal3st3L-4
LOC121430188,LOC121430188:PolypL-85
LOC121430005,LOC121430005:Gpr54L-3
LOC121430196,LOC121430196:Gal3st3
LOC121430356,LOC121430356:Hypp2824
LOC121429471,LOC121429471:Galr2L-3
LOC121429474,LOC121429474:IgfalsL2
LOC121430311,LOC121430311:Slc22a3-2
LOC121430207,LOC121430207:Hcrtr2L
LOC121430350,LOC121430350:none
LOC121429420,LOC121429420:Lphn3L
LOC121430230,LOC121430230:none
LOC121430237,LOC121430237:Endrvt70
LOC121430253,LOC121430253:NA
LOC121430390,LOC121430390:none
LOC121429915,LOC121429915:Srcr140
LOC121430283,LOC121430283:Hypp-1485
LOC121430287,LOC121430287:Hypp-1696
LOC121429941,LOC121429941:EchdL1
LOC121430291,LOC121430291:Hypp-661
LOC121430293,LOC121430293
LOC121429412,LOC121429412:Pif1h
LOC121430385,LOC121430385:Unc93ha
LOC121429400,LOC121429400:Hypp-2056
LOC121429850,LOC121429850:Agmat
LOC121430090,LOC121430090:none
LOC121430142,LOC121430142:Colf-3
LOC121430395,LOC121430395:B4galt5-4
LOC121431150,LOC121431150:Srcr13
LOC121431152,LOC121431152:Lrp4L-4
LOC121431428,LOC121431428:Slc16a14L-6
LOC121431333,LOC121431333:none
LOC121431176,LOC121431176:Hypp-3055
LOC121431184,LOC121431184:none
LOC121431141,LOC121431141:Kcns3
LOC121431185,LOC121431185:Ralgps1L
LOC121431438,LOC121431438:Dhyg-3
LOC121431434,LOC121431434:Hypp-2680
LOC121430920,LOC121430920:Slc32a1-1
LOC121430502,LOC121430502:Il17-24
LOC121430983,LOC121430983:Clect-89
LOC121430527,LOC121430527:Cpn2L-1
LOC121431065,LOC121431065:EchdL4
LOC121431234,LOC121431234:Slco5a1-1
LOC121431060,LOC121431060:Echn24
LOC121431068,LOC121431068:GagpL-3
LOC121431193,LOC121431193:Enpp7
LOC121431283,LOC121431283:Prardh
LOC121431130,LOC121431130:Enpp7
LOC121431288,LOC121431288:Egfib-9
LOC121431290,LOC121431290:Egfib-9
LOC121431418,LOC121431418:none
LOC121430928,LOC121430928:Prardh
LOC121431050,LOC121431050:Lama2L-1
LOC121430646,LOC121430646
LOC121430487,LOC121430487:Hypp-2921
LOC121431282,LOC121431282:none
LOC121430464,LOC121430464:GhdcL-5
LOC121430938,LOC121430938:Srcr90
LOC121430581,LOC121430581:Srcr39
LOC121430494,LOC121430494:Clect/Egf/hyalin-1
LOC121430598,LOC121430598:Fn3
LOC121430616,LOC121430616:Hypp-421
LOC121431443,LOC121431443:Hypp-728
LOC121431441,LOC121431441:NA
LOC121430625,LOC121430625
LOC121430448,LOC121430448:Hypp-911
LOC121430453,LOC121430453:none
LOC121431583,LOC121431583:Hypp-2272
LOC121432138,LOC121432138:Chst11L-2
LOC121405592,LOC121405592:none
LOC121432019,LOC121432019:Cyp2L42
LOC121432176,LOC121432176:Srcr195
LOC121405589,LOC121405589:Slc16-1
LOC121432270,LOC121432270
LOC121432148,LOC121432148:none
LOC121432054,LOC121432054:Hypp2214
LOC121431878,LOC121431878:Cyp2L40
LOC121432241,LOC121432241:Syt15L
LOC121432226,LOC121432226
LOC121432233,LOC121432233:Clect/Tm-8
LOC121431586,LOC121431586:none
LOC121432061,LOC121432061:Orxn/np/qrfpLr1
LOC121405570,LOC121405570:Hypp-53
ribo-LOC121405619,ribo-LOC121405619
LOC121432246,LOC121432246:NA
LOC121406188,LOC121406188:GagpolL-11
LOC121406195,LOC121406195:PppL-192
LOC121405656,LOC121405656
LOC121406201,LOC121406201
LOC121406204,LOC121406204
LOC121406077,LOC121406077:GagpL-3
LOC121406228,LOC121406228:BlmL2
LOC446195,LOC446195:MyoD
LOC121406241,LOC121406241:none
LOC121406268,LOC121406268:Unc44-188
LOC121406271,LOC121406271:Slc1a2L
LOC121406273,LOC121406273:Hypp-1033
LOC121406037,LOC121406037:Slc16a12-5
LOC121406024,LOC121406024:Hrh4L-1
LOC121406286,LOC121406286
LOC121406287,LOC121406287
LOC121406159,LOC121406159:GagpL-3
LOC121406089,LOC121406089:Hypp-1076
LOC121406123,LOC121406123:Prss23-2
LOC121405911,LOC121405911:EgfiL-3
LOC121406324,LOC121406324
LOC121405984,LOC121405984:none
LOC121406141,LOC121406141:Dpgm
LOC121406357,LOC121406357
LOC121405771,LOC121405771:none
LOC121405699,LOC121405699:Ugt2b33-1
LOC121406034,LOC121406034:Pm27
LOC121406618,LOC121406618:NA
LOC121409423,LOC121409423:none
LOC121406635,LOC121406635:NA
LOC121410600,LOC121410600
LOC121406417,LOC121406417:Adora2aL-7
LOC121406418,LOC121406418:Chrna10L
LOC121406421,LOC121406421:Adra1bL-4
LOC121413685,LOC121413685:Kctd12b
LOC121415052,LOC121415052:B3gnt5-1
LOC121416094,LOC121416094:Hypp-2104
LOC121431045,LOC121431045:TlrL-10
LOC121431305,LOC121431305:none
LOC121431323,LOC121431323:Slc5a11
LOC121431341,LOC121431341:Slc17a5-10
LOC121431370,LOC121431370:none
LOC121419231,LOC121419231:Slc17a5-1
LOC121421249,LOC121421249
LOC121421661,LOC121421661:Tmed2
LOC121406530,LOC121406530:Hypp-2849
LOC121431790,LOC121431790:Hypp-2849
LOC121406537,LOC121406537:Hrh4L
LOC121406538,LOC121406538:Egfib-4
LOC121406541,LOC121406541:Adra1bL-1
LOC121406548,LOC121406548:EgfiL-3
LOC121406553,LOC121406553:Adra1bL-4
LOC121431916,LOC121431916:HtrlaL
LOC121431959,LOC121431959
LOC121426833,LOC121426833:Hypp-1967
LOC121428468,LOC121428468:Stom-7
LOC121406589,LOC121406589:Rxfp2-2
LOC121429240,LOC121429240:Z193
LOC121406600,LOC121406600:Hypp-2842
LOC121429454,LOC121429454:Hypp-2199
LOC121407174,LOC121407174
LOC121407279,LOC121407279:Hypp-2075
LOC121407682,LOC121407682:Dysf-1
LOC121409708,LOC121409708:D2rlL
LOC121409458,LOC121409458:none
LOC121406815,LOC121406815
LOC121406825,LOC121406825
LOC121408161,LOC121408161:Mmp18/19L7
LOC121406836,LOC121406836:Adrb1L-3
LOC121408451,LOC121408451:none
LOC121409538,LOC121409538:Hypp-1040
LOC121408498,LOC121408498:Hypp-1040
LOC121406890,LOC121406890
LOC121406895,LOC121406895:Ggt1-1
LOC121406902,LOC121406902:Tlr142
LOC121406903,LOC121406903:Hypp-2042
LOC121406910,LOC121406910
LOC121409560,LOC121409560
LOC121409574,LOC121409574:none
LOC121409602,LOC121409602:Hypp-2938
LOC121409605,LOC121409605:Hypp-1264
LOC121409612,LOC121409612:none
LOC121409613,LOC121409613:none
LOC121409041,LOC121409041:Opn4L-1
LOC121409319,LOC121409319:none
LOC121409925,LOC121409925:GagpL-3
LOC121409926,LOC121409926:GagpL-3
LOC121409995,LOC121409995:Hypp-2250
LOC121410056,LOC121410056
LOC121411971,LOC121411971:Clect-72
LOC121410343,LOC121410343:Nfe2
LOC121412184,LOC121412184
LOC121410436,LOC121410436:Timp2
LOC121410444,LOC121410444:Timp2d
LOC121411990,LOC121411990:Endrvt22
LOC121410626,LOC121410626:Slc25a42L
LOC121412200,LOC121412200:none
LOC121412201,LOC121412201:none
LOC121410801,LOC121410801:none
LOC121410985,LOC121410985:Wnt7
LOC121411138,LOC121411138:Rab22
LOC121411177,LOC121411177:AT-V-1
LOC121412223,LOC121412223:Hypp-3
LOC121411280,LOC121411280:AnpepL
LOC121412077,LOC121412077
LOC121412089,LOC121412089:Tmem145L
LOC121412248,LOC121412248:Tmem145L
LOC121412098,LOC121412098:Hypp-411
LOC121412257,LOC121412257:Fmo
LOC121412262,LOC121412262:Faim2L
LOC121412264,LOC121412264
LOC121411697,LOC121411697:NA
LOC121412291,LOC121412291:MifL1
LOC121412149,LOC121412149:Hypp-2007
LOC121413180,LOC121413180:none
LOC121412399,LOC121412399:NA
LOC121413204,LOC121413204:Hypp-355
LOC121413220,LOC121413220:Prg4-2
LOC121413241,LOC121413241:Hypp-1793
LOC121412529,LOC121412529:Grm-1
LOC121412459,LOC121412459:Birc2b
LOC121412584,LOC121412584:DlcL1
LOC121412587,LOC121412587:none
LOC121412609,LOC121412609:none
LOC121412904,LOC121412904:none
LOC121412926,LOC121412926:Hypp-2938
LOC121412642,LOC121412642:Plxna4L-2
LOC121412644,LOC121412644
LOC121412947,LOC121412947:Orctl3-1
LOC121412658,LOC121412658:Hypp-2832
LOC121413971,LOC121413971:Pold
LOC121414030,LOC121414030:TfIID13
LOC121414157,LOC121414157:Hypp-187
LOC121413021,LOC121413021:Hypp-365
LOC121413022,LOC121413022:Nlr8
LOC121413027,LOC121413027:NA
LOC121412723,LOC121412723:Nt5e-2
LOC121414184,LOC121414184:none
LOC121413036,LOC121413036:Hypp-3004
LOC121414379,LOC121414379:Nlr8
LOC121413093,LOC121413093
LOC121413166,LOC121413166
LOC121414800,LOC121414800:Htr1aL-7
LOC121414724,LOC121414724:Echn13
LOC121414821,LOC121414821:Echn10
LOC121415115,LOC121415115:KirrelL
LOC121414739,LOC121414739:Chst9-2
LOC121415302,LOC121415302:EhH2b-94
LOC121415418,LOC121415418
LOC121415621,LOC121415621:Ccp/Zp-3
LOC121414798,LOC121414798:Drd2
LOC121415772,LOC121415772:Slc16a12L-18
LOC121415395,LOC121415395:KpLr3
LOC121414869,LOC121414869:Gpr54
LOC121414874,LOC121414874:Slc10a2-1
LOC121414882,LOC121414882:Hypp-977
LOC121415930,LOC121415930:Kirrel2L
LOC121415931,LOC121415931:Hypp-2947
LOC121415409,LOC121415409:Mamdc4-15
LOC121416012,LOC121416012:Clca-13
LOC121415433,LOC121415433:Aqp9
LOC121416022,LOC121416022:none
LOC121415448,LOC121415448:Dom3zL-3
LOC121416091,LOC121416091:P16
LOC121415452,LOC121415452:none
LOC121414939,LOC121414939:Aqp9
LOC121414961,LOC121414961:NA
LOC121415473,LOC121415473:Gpr54-1
LOC121416252,LOC121416252:none
LOC121416305,LOC121416305:St8sia-2
LOC121415006,LOC121415006
LOC121416725,LOC121416725:Muc4
LOC121416457,LOC121416457:none
LOC121416876,LOC121416876:Hypp-2272
LOC121416468,LOC121416468:Nlr130
LOC121416747,LOC121416747:Hypp-605
LOC121416471,LOC121416471:Hypp-1981
LOC121416476,LOC121416476:Hypp-439
LOC121416779,LOC121416779:Sarmr9
LOC121416957,LOC121416957:Hypp-2272
LOC121416800,LOC121416800:Hypp-2457
LOC121416834,LOC121416834:Gal3st3L-4
LOC121417575,LOC121417575
LOC121417608,LOC121417608:Unc44L-30
LOC121417621,LOC121417621
LOC121417623,LOC121417623
LOC121417630,LOC121417630:Fn3-34
LOC121416558,LOC121416558
LOC121417204,LOC121417204:Hypp-3039
LOC121417642,LOC121417642:Slc16a14-6
LOC121416570,LOC121416570:Hypp-2799
LOC121417670,LOC121417670:Fic3
LOC121416587,LOC121416587:Gal3st1-10
LOC121417367,LOC121417367:none
LOC121417754,LOC121417754:Nlr176-1
LOC121416612,LOC121416612:Unc44-161
LOC121417427,LOC121417427:none
LOC121416627,LOC121416627:Rdh11-1
LOC121417472,LOC121417472:Rdh11-1
LOC121417848,LOC121417848:Mamdc4-9
LOC121417859,LOC121417859:Mamdc2-4
LOC121417870,LOC121417870:PolppL-4
LOC121417567,LOC121417567:Hypp-700
LOC121416697,LOC121416697:Hypp-364
LOC121417571,LOC121417571
LOC121418053,LOC121418053:Tmem145L
LOC121418055,LOC121418055:Tmem145L
LOC121418641,LOC121418641:TpaseL-21
LOC121418661,LOC121418661:Tlr107
LOC121417979,LOC121417979:Syt9L
LOC121418889,LOC121418889:none
LOC121418967,LOC121418967:Lct-3
LOC121418114,LOC121418114
LOC121419149,LOC121419149
LOC121419322,LOC121419322:Kcnk4
LOC121418027,LOC121418027:Casp2L
LOC121419441,LOC121419441:PppL-161
LOC121419786,LOC121419786:none
LOC121420576,LOC121420576
LOC121420833,LOC121420833:Fibcd1-1
LOC121419986,LOC121419986:none
LOC121420022,LOC121420022:Z342
LOC121420035,LOC121420035
LOC121420737,LOC121420737:Hypp-2007
LOC121420757,LOC121420757
LOC121419552,LOC121419552:Clect/7Tm
LOC121420157,LOC121420157:Hebp2L2
LOC121420228,LOC121420228:2OGFeII
LOC121419626,LOC121419626:Gpr1L-1
LOC121420418,LOC121420418:TyrL-1
LOC121419682,LOC121419682:Cyp3L7
LOC121420442,LOC121420442:Hypp-2947
LOC121420453,LOC121420453:Orxn/HpcLr1
LOC121419706,LOC121419706:Hypp-1170
LOC121421762,LOC121421762:Hypp-1113
LOC121421778,LOC121421778:Unc44-120
LOC121421200,LOC121421200:Clect/Egf/Tm-4
LOC121421231,LOC121421231:NA
LOC121421303,LOC121421303:AnL11-1
LOC121421646,LOC121421646:Harbi1-3
LOC121421807,LOC121421807:B7L4
LOC121421821,LOC121421821:Hypp1337
LOC121421736,LOC121421736:Clect-17
LOC121421883,LOC121421883:Zfyve21L
LOC121421286,LOC121421286:Lph
LOC121421913,LOC121421913:Prrdh-3
LOC121421931,LOC121421931:Hypp-1040
LOC121421940,LOC121421940:Sgarp1
LOC121421942,LOC121421942:Muc4dL3
LOC121421954,LOC121421954:Muc4dL3
LOC121421963,LOC121421963:Nme1
LOC121421970,LOC121421970:Muc4dL3
LOC121422085,LOC121422085
LOC121422004,LOC121422004:B3galt5-6
LOC121422012,LOC121422012:DpL
LOC121423297,LOC121423297:Snx14-1
LOC121423068,LOC121423068:none
LOC121422594,LOC121422594:none
LOC121422614,LOC121422614:Fn3-6
LOC121423335,LOC121423335:Gpr84L-4
LOC121423342,LOC121423342:Ras/Dva
LOC121422654,LOC121422654:Nell1L
LOC121422662,LOC121422662:Ccp/Clect/Zp
LOC121423046,LOC121423046:Hypp-1192
LOC121422829,LOC121422829:Lrr/Igr-11
LOC121422691,LOC121422691:CckbrL
LOC121422906,LOC121422906
LOC121423332,LOC121423332:GalLr
LOC121423202,LOC121423202:AchE-9
LOC121424192,LOC121424192:Gpr21L-10
LOC121424565,LOC121424565:Hypp-1081
LOC121424412,LOC121424412:Hypp-2605
LOC121423487,LOC121423487:FcgbpL-1
LOC121423494,LOC121423494:Hypp-1340
LOC121424481,LOC121424481:none
LOC121424563,LOC121424563:none
LOC121423518,LOC121423518:Hypp-750
LOC121425484,LOC121425484:Hypp-555
LOC121425652,LOC121425652:Lbx
LOC121425668,LOC121425668:none
LOC121425273,LOC121425273:Hypp-1071
LOC121425312,LOC121425312:Hypp-1597
LOC121425470,LOC121425470:PrpLr
LOC121424686,LOC121424686:Hypp-2230
LOC121425373,LOC121425373:Hypp-3067
LOC121424977,LOC121424977:Cyp26L
LOC121425560,LOC121425560:B4galt5-3
LOC121425112,LOC121425112:Nkx3-2
LOC121425713,LOC121425713
LOC121425347,LOC121425347:Npffr1L
LOC121425732,LOC121425732:none
LOC121425627,LOC121425627:Galr2L-15
LOC121424713,LOC121424713:PppL-173
LOC121424714,LOC121424714:Chrm3L-13
LOC121426587,LOC121426587:Hypp-374
LOC121426231,LOC121426231:Hypp-1271
LOC121426536,LOC121426536:QrfprL-3
LOC121426713,LOC121426713:Svep1L-6
LOC121426889,LOC121426889:Clect-42
LOC121426680,LOC121426680:Sult1c
LOC121426691,LOC121426691:Notch2-11
LOC121426707,LOC121426707:Utp23h
LOC121425965,LOC121425965:Mtr
LOC121426528,LOC121426528:Hypp-1097
LOC121425986,LOC121425986:B3galt1-5
LOC121426385,LOC121426385:Hypp-2474
LOC121428035,LOC121428035:Hypp-1107
LOC121427801,LOC121427801:Hypp-2443
LOC121427503,LOC121427503:Cyp2L18
LOC121427655,LOC121427655:Plscrl-2
LOC121427182,LOC121427182:Transop
LOC121427694,LOC121427694
LOC121428180,LOC121428180
LOC121428089,LOC121428089
LOC121427193,LOC121427193:Hrh2-3
